id	image_filename	mask_filename	match_type
ISIC_0072638	ISIC_0072638.jpg	ISIC_0072638.tiff	exact
ISIC_0072640	ISIC_0072640.jpg	ISIC_0072640.tiff	exact
ISIC_0072666	ISIC_0072666.jpg	ISIC_0072666.tiff	exact
ISIC_0072670	ISIC_0072670.jpg	ISIC_0072670.tiff	exact
ISIC_0072673	ISIC_0072673.jpg	ISIC_0072673.tiff	exact
ISIC_0073082	ISIC_0073082.jpg	ISIC_0073082.tiff	exact
ISIC_0073215	ISIC_0073215.jpg	ISIC_0073215.tiff	exact
ISIC_0073221	ISIC_0073221.jpg	ISIC_0073221.tiff	exact
ISIC_0073247	ISIC_0073247.jpg	ISIC_0073247.tiff	exact
JH110308per169_CP	JH110308per169_CP.JPG	JH110308per169_CP.tiff	exact
LC091307per22_NCP	LC091307per22_NCP.JPG	LC091307per22_NCP.tiff	exact
SB101408per153_CNP	SB101408per153_CNP.jpg	SB101408per153_CNP.tiff	exact
WM121209per219_NCP	WM121209per219_NCP.JPG	WM121209per219_NCP.tif	exact
aa051308rol383_CNP	aa051308rol383_CNP.JPG	aa051308rol383_CNP.tiff	exact
ab022908rol323_CNP	ab022908rol323_CNP.JPG	ab022908rol323_CNP.tiff	exact
ab022908rol323_CP	ab022908rol323_CP.JPG	ab022908rol323_CP.tiff	exact
ab022908rol323_NCP	ab022908rol323_NCP.JPG	ab022908rol323_NCP.tiff	exact
ab030209rol586_CNP	ab030209rol586_CNP.JPG	ab030209rol586_CNP.tiff	exact
ab030209rol586_CP	ab030209rol586_CP.JPG	ab030209rol586_CP.tiff	exact
ab030209rol586_NCP	ab030209rol586_NCP.JPG	ab030209rol586_NCP.tiff	exact
ab06120rol635_CNP	ab06120rol635_CNP.JPG	ab06120rol635_CNP.tiff	exact
ab06120rol635_CP	ab06120rol635_CP.JPG	ab06120rol635_CP.tiff	exact
ab06120rol635_NCP	ab06120rol635_NCP.JPG	ab06120rol635_NCP.tiff	exact
ag021607rab36_CP	ag021607rab36_CP.jpg	ag021607rab36_CP.tiff	exact
ag021607rab36_NCP	ag021607rab36_NCP.jpg	ag021607rab36_NCP.tiff	exact
ag032009rol598_CNP	ag032009rol598_CNP.JPG	ag032009rol598_CNP.tiff	exact
ag032009rol598_CP	ag032009rol598_CP.JPG	ag032009rol598_CP.tiff	exact
ag032009rol598_NCP	ag032009rol598_NCP.JPG	ag032009rol598_NCP.tiff	exact
ak051007rol72_CP	ak051007rol72_CP.JPG	ak051007rol72_CP.tiff	exact
ak051007rol72_NCP	ak051007rol72_NCP.JPG	ak051007rol72_NCP.tiff	exact
an062209rol640_CNP	an062209rol640_CNP.JPG	an062209rol640_CNP.tiff	exact
as091407rab308_CNP	as091407rab308_CNP.jpg	as091407rab308_CNP.tiff	exact
as091407rab308_CP	as091407rab308_CP.jpg	as091407rab308_CP.tiff	exact
bf032309rab1011_CNP	bf032309rab1011_CNP.JPG	bf032309rab1011_CNP.tiff	exact
bf032309rab1011_CP	bf032309rab1011_CP.JPG	bf032309rab1011_CP.tiff	exact
bf032309rab1011_NCP	bf032309rab1011_NCP.JPG	bf032309rab1011_NCP.tiff	exact
bl050707rol69_CP	bl050707rol69_CP.JPG	bl050707rol69_CP.tiff	exact
bl050707rol69_NCP	bl050707rol69_NCP.JPG	bl050707rol69_NCP.tiff	exact
br042208rol367_CNP	br042208rol367_CNP.JPG	br042208rol367_CNP.tiff	exact
bs050107rol62_CNP	bs050107rol62_CNP.JPG	bs050107rol62_CNP.tiff	exact
bs050107rol62_NCP	bs050107rol62_NCP.JPG	bs050107rol62_NCP.tiff	exact
cc052507rol94_CNP	cc052507rol94_CNP.JPG	cc052507rol94_CNP.tiff	exact
ch041907rol25_CNP	ch041907rol25_CNP.JPG	ch041907rol25_CNP.tiff	exact
ck022808rol320_CNP	ck022808rol320_CNP.JPG	ck022808rol320_CNP.tiff	exact
ck022808rol320_CP	ck022808rol320_CP.JPG	ck022808rol320_CP.tiff	exact
ck081007rolla185_CNP	ck081007rolla185_CNP.JPG	ck081007rolla185_CNP.tiff	exact
ck081007rolla185_CP	ck081007rolla185_CP.JPG	ck081007rolla185_CP.tiff	exact
cm020309rol565_CNP	cm020309rol565_CNP.JPG	cm020309rol565_CNP.tiff	exact
cm020309rol565_NCP	cm020309rol565_NCP.JPG	cm020309rol565_NCP.tiff	exact
cm031507rol11_CNP	cm031507rol11_CNP.JPG	cm031507rol11_CNP.tiff	exact
cm040709rab1030_CP	cm040709rab1030_CP.JPG	cm040709rab1030_CP.tiff	exact
cm040709rab1030_NCP	cm040709rab1030_NCP.JPG	cm040709rab1030_NCP.tiff	exact
da051308rol385_CNP	da051308rol385_CNP.JPG	da051308rol385_CNP.tiff	exact
da051308rol385_NCP	da051308rol385_NCP.JPG	da051308rol385_NCP.tiff	exact
da123107rol261_CP	da123107rol261_CP.JPG	da123107rol261_CP.tiff	exact
da123107rol261_NCP	da123107rol261_NCP.JPG	da123107rol261_NCP.tiff	exact
da123107rol262_CNP	da123107rol262_CNP.JPG	da123107rol262_CNP.tiff	exact
dg021908rol304_CNP	dg021908rol304_CNP.JPG	dg021908rol304_CNP.tiff	exact
dg021908rol304_CP	dg021908rol304_CP.JPG	dg021908rol304_CP.tiff	exact
dh022908rol325_CNP	dh022908rol325_CNP.JPG	dh022908rol325_CNP.tiff	exact
dh042508rol377_CNP	dh042508rol377_CNP.JPG	dh042508rol377_CNP.tiff	exact
dh062608rol420_CNP	dh062608rol420_CNP.JPG	dh062608rol420_CNP.tiff	exact
dh062608rol420_CP	dh062608rol420_CP.JPG	dh062608rol420_CP.tiff	exact
dh121707rab477_NCP	dh121707rab477_NCP.jpg	dh121707rab477_NCP.tiff	exact
dp082608rol469_NCP	dp082608rol469_NCP.JPG	dp082608rol469_NCP.tiff	exact
dw070307rab210_CNP	dw070307rab210_CNP.jpg	dw070307rab210_CNP.tiff	exact
dw070307rab210_CP	dw070307rab210_CP.jpg	dw070307rab210_CP.tiff	exact
dw070307rab210_NCP	dw070307rab210_NCP.jpg	dw070307rab210_NCP.tiff	exact
ea121506rab6_NCP	ea121506rab6_NCP.jpg	ea121506rab6_NCP.tiff	exact
eb053107rolla104_CNP	eb053107rolla104_CNP.JPG	eb053107rolla104_CNP.tiff	exact
eb053107rolla104_CP	eb053107rolla104_CP.JPG	eb053107rolla104_CP.tiff	exact
eb062609rol646_NCP	eb062609rol646_NCP.JPG	eb062609rol646_NCP.tiff	exact
ec052808rab729_CNP	ec052808rab729_CNP.jpg	ec052808rab729_CNP.tiff	exact
ec052808rab729_NCP	ec052808rab729_NCP.jpg	ec052808rab729_NCP.tiff	exact
et051407rol79_CNP	et051407rol79_CNP.JPG	et051407rol79_CNP.tiff	exact
et051407rol79_NCP	et051407rol79_NCP.JPG	et051407rol79_NCP.tiff	exact
fd010509Rol549_CNP	fd010509Rol549_CNP.JPG	fd010509Rol549_CNP.tiff	exact
fd010509Rol549_CP	fd010509Rol549_CP.JPG	fd010509Rol549_CP.tiff	exact
fd010509Rol549_NCP	fd010509Rol549_NCP.JPG	fd010509Rol549_NCP.tiff	exact
gb022609rab992_CNP	gb022609rab992_CNP.JPG	gb022609rab992_CNP.tiff	exact
gb022609rab992_CP	gb022609rab992_CP.JPG	gb022609rab992_CP.tiff	exact
gb022609rab992_NCP	gb022609rab992_NCP.JPG	gb022609rab992_NCP.tiff	exact
ge060608rol404_CNP	ge060608rol404_CNP.JPG	ge060608rol404_CNP.tiff	exact
ge060608rol404_CP	ge060608rol404_CP.JPG	ge060608rol404_CP.tiff	exact
gg081508rol455_CNP	gg081508rol455_CNP.JPG	gg081508rol455_CNP.tiff	exact
gg081508rol455_NCP	gg081508rol455_NCP.JPG	gg081508rol455_NCP.tiff	exact
gn070307rol143_CNP	gn070307rol143_CNP.JPG	gn070307rol143_CNP.tiff	exact
gn070307rol143_CP	gn070307rol143_CP.JPG	gn070307rol143_CP.tiff	exact
gn070307rol143_NCP	gn070307rol143_NCP.JPG	gn070307rol143_NCP.tiff	exact
hp041808rol363_CNP	hp041808rol363_CNP.JPG	hp041808rol363_CNP.tiff	exact
hp041808rol363_CP	hp041808rol363_CP.JPG	hp041808rol363_CP.tiff	exact
hp041808rol363_NCP	hp041808rol363_NCP.JPG	hp041808rol363_NCP.tiff	exact
hs062209rab1110_CP	hs062209rab1110_CP.JPG	hs062209rab1110_CP.tiff	exact
hs062209rab1110_NCP	hs062209rab1110_NCP.JPG	hs062209rab1110_NCP.tiff	exact
jh091508rol486_CNP	jh091508rol486_CNP.JPG	jh091508rol486_CNP.tiff	exact
js092508rol495_CNP	js092508rol495_CNP.JPG	js092508rol495_CNP.tiff	exact
js092508rol495_CP	js092508rol495_CP.JPG	js092508rol495_CP.tiff	exact
js092508rol495_NCP	js092508rol495_NCP.JPG	js092508rol495_NCP.tiff	exact
lb010509rab917_CNP	lb010509rab917_CNP.JPG	lb010509rab917_CNP.tiff	exact
lb010509rab917_CP	lb010509rab917_CP.JPG	lb010509rab917_CP.tiff	exact
lb010509rab917_NCP	lb010509rab917_NCP.JPG	lb010509rab917_NCP.tiff	exact
lb100407rol221_CNP	lb100407rol221_CNP.JPG	lb100407rol221_CNP.tiff	exact
lb100407rol221_CP	lb100407rol221_CP.JPG	lb100407rol221_CP.tiff	exact
lb100407rol221_NCP	lb100407rol221_NCP.JPG	lb100407rol221_NCP.tiff	exact
lf031907rol10_CNP	lf031907rol10_CNP.JPG	lf031907rol10_CNP.tiff	exact
lf031907rol10_CP	lf031907rol10_CP.JPG	lf031907rol10_CP.tiff	exact
lf031907rol10_NCP	lf031907rol10_NCP.JPG	lf031907rol10_NCP.tiff	exact
lh061907rol133_CNP	lh061907rol133_CNP.JPG	lh061907rol133_CNP.tiff	exact
lh061907rol133_CP	lh061907rol133_CP.JPG	lh061907rol133_CP.tiff	exact
lh061907rol133_NCP	lh061907rol133_NCP.JPG	lh061907rol133_NCP.tiff	exact
lj061608rol411_CNP	lj061608rol411_CNP.JPG	lj061608rol411_CNP.tiff	exact
lj061608rol411_CP	lj061608rol411_CP.JPG	lj061608rol411_CP.tiff	exact
lj061608rol411_NCP	lj061608rol411_NCP.jpg	lj061608rol411_NCP.tiff	exact
ll051807rol87_CNP	ll051807rol87_CNP.JPG	ll051807rol87_CNP.tiff	exact
ll051807rol87_CP	ll051807rol87_CP.JPG	ll051807rol87_CP.tiff	exact
ll051807rol87_NCP	ll051807rol87_NCP.JPG	ll051807rol87_NCP.tiff	exact
ms032807rab82_NCP	ms032807rab82_NCP.jpg	ms032807rab82_NCP.tif	exact
nl102108rol511_CNP	nl102108rol511_CNP.JPG	nl102108rol511_CNP.tif	exact
nl102108rol511_NCP	nl102108rol511_NCP.JPG	nl102108rol511_NCP.tiff	exact
nm073107rol172_NCP	nm073107rol172_NCP.JPG	nm073107rol172_NCP.tif	exact
op051608rol388_CNP	op051608rol388_CNP.JPG	op051608rol388_CNP.tif	exact
pm101308rol503_CNP	pm101308rol503_CNP.JPG	pm101308rol503_CNP.tif	exact
pm101308rol503_CP	pm101308rol503_CP.JPG	pm101308rol503_CP.tif	exact
ra051507rol81_CNP	ra051507rol81_CNP.JPG	ra051507rol81_CNP.tif	exact
ra051507rol81_CP	ra051507rol81_CP.JPG	ra051507rol81_CP.tif	exact
ra051507rol81_NCP	ra051507rol81_NCP.JPG	ra051507rol81_NCP.tif	exact
rc061708rol413_CNP	rc061708rol413_CNP.JPG	rc061708rol413_CNP.tif	exact
re070610rol816_CNP	re070610rol816_CNP.jpg	re070610rol816_CNP.tiff	exact
rf022709rol585_CNP	rf022709rol585_CNP.jpg	rf022709rol585_CNP.tiff	exact
rf071808rol439_CNP	rf071808rol439_CNP.jpg	rf071808rol439_CNP.tiff	exact
rg121908rol545_CNP	rg121908rol545_CNP.jpg	rg121908rol545_CNP.tiff	exact
rh021209rol571_CNP	rh021209rol571_CNP.jpg	rh021209rol571_CNP.tiff	exact
rh083107rab292_CNP	rh083107rab292_CNP.jpg	rh083107rab292_CNP.tiff	exact
rj011708rab521_CNP	rj011708rab521_CNP.jpg	rj011708rab521_CNP.tiff	exact
rj062307rol415_CNP	rj062307rol415_CNP.jpg	rj062307rol415_CNP.tiff	exact
rk040207rab92_CNP	rk040207rab92_CNP.jpg	rk040207rab92_CNP.tiff	exact
rm021508rol295_CNP	rm021508rol295_CNP.JPG	rm021508rol295_CNP.tif	exact
rm021508rol295_CP	rm021508rol295_CP.JPG	rm021508rol295_CP.tif	exact
rm021508rol295_NCP	rm021508rol295_NCP.JPG	rm021508rol295_NCP.tif	exact
ro010809rol553_CNP	ro010809rol553_CNP.jpg	ro010809rol553_CNP.tiff	exact
ro010809rol554_CNP	ro010809rol554_CNP.jpg	ro010809rol554_CNP.tiff	exact
ro010809rol554_NCP	ro010809rol554_NCP.JPG	ro010809rol554_NCP.tif	exact
rp052907rol100_CNP	rp052907rol100_CNP.jpg	rp052907rol100_CNP.tiff	exact
rr060407rol113_CNP	rr060407rol113_CNP.jpg	rr060407rol113_CNP.tiff	exact
rr101107rab358_CNP	rr101107rab358_CNP.jpg	rr101107rab358_CNP.tiff	exact
rr101608rab840_CNP	rr101608rab840_CNP.jpg	rr101608rab840_CNP.tiff	exact
rr102008rol509_CNP	rr102008rol509_CNP.jpg	rr102008rol509_CNP.tiff	exact
rs060507rolla116_CNP	rs060507rolla116_CNP.jpg	rs060507rolla116_CNP.tiff	exact
rs061708rol414_CNP	rs061708rol414_CNP.jpg	rs061708rol414_CNP.tiff	exact
rs100908rol500_CNP	rs100908rol500_CNP.jpg	rs100908rol500_CNP.tiff	exact
rs111407rab417_CNP	rs111407rab417_CNP.jpg	rs111407rab417_CNP.tiff	exact
rv070108rol422_CNP	rv070108rol422_CNP.jpg	rv070108rol422_CNP.tiff	exact
sa121807rol254_CNP	sa121807rol254_CNP.jpg	sa121807rol254_CNP.tiff	exact
sb042109rol614_CNP	sb042109rol614_CNP.jpg	sb042109rol614_CNP.tiff	exact
sb060107rolla109_CNP	sb060107rolla109_CNP.jpg	sb060107rolla109_CNP.tiff	exact
sc041108rab651_CNP	sc041108rab651_CNP.jpg	sc041108rab651_CNP.tiff	exact
sc041108rab651_NCP	sc041108rab651_NCP.jpg	sc041108rab651_NCP.tif	exact
sc061307dru22_CNP	sc061307dru22_CNP.jpg	sc061307dru22_CNP.tiff	exact
sc100807rol228_CNP	sc100807rol228_CNP.jpg	sc100807rol228_CNP.tiff	exact
sf011408rol274_CNP	sf011408rol274_CNP.jpg	sf011408rol274_CNP.tiff	exact
sh010509rol548_CNP	sh010509rol548_CNP.jpg	sh010509rol548_CNP.tiff	exact
sh040307rol4_CNP	sh040307rol4_CNP.jpg	sh040307rol4_CNP.tiff	exact
sk021909rab983_CNP	sk021909rab983_CNP.JPG	sk021909rab983_CNP.tif	exact
sk021909rab983_CP	sk021909rab983_CP.JPG	sk021909rab983_CP.tif	exact
sn022108rol305_CNP	sn022108rol305_CNP.jpg	sn022108rol305_CNP.tiff	exact
st102207rol243_CNP	st102207rol243_CNP.jpg	st102207rol243_CNP.tiff	exact
sw010509rol551_CNP	sw010509rol551_CNP.jpg	sw010509rol551_CNP.tiff	exact
sw062609rol645_CNP	sw062609rol645_CNP.jpg	sw062609rol645_CNP.tiff	exact
ta091707rol206_CNP	ta091707rol206_CNP.jpg	ta091707rol206_CNP.tiff	exact
tb060607rab171_CNP	tb060607rab171_CNP.jpg	tb060607rab171_CNP.tiff	exact
tb060607rab172_CNP	tb060607rab172_CNP.jpg	tb060607rab172_CNP.tiff	exact
tb092807rab342_CNP	tb092807rab342_CNP.jpg	tb092807rab342_CNP.tiff	exact
tb101107rab356_CNP	tb101107rab356_CNP.jpg	tb101107rab356_CNP.tiff	exact
tb101107rab357_CNP	tb101107rab357_CNP.jpg	tb101107rab357_CNP.tiff	exact
tk011110dru314_CNP	tk011110dru314_CNP.jpg	tk011110dru314_CNP.tiff	exact
tm082608ro471_CNP	tm082608ro471_CNP.jpg	tm082608ro471_CNP.tiff	exact
ts032607rab77_CNP	ts032607rab77_CNP.jpg	ts032607rab77_CNP.tiff	exact
vh092607rab335_CNP	vh092607rab335_CNP.jpg	vh092607rab335_CNP.tiff	exact
vh092607rab337_CNP	vh092607rab337_CNP.jpg	vh092607rab337_CNP.tiff	exact
vp021609rol575_CNP	vp021609rol575_CNP.jpg	vp021609rol575_CNP.tiff	exact
vp092007rab318_CNP	vp092007rab318_CNP.jpg	vp092007rab318_CNP.tiff	exact
vs062408rol419_CNP	vs062408rol419_CNP.jpg	vs062408rol419_CNP.tiff	exact
wa040907rol2_CNP	wa040907rol2_CNP.jpg	wa040907rol2_CNP.tiff	exact
wa040907rol2_CP	wa040907rol2_CP.JPG	wa040907rol2_CP.tif	exact
wa040907rol2_NCP	wa040907rol2_NCP.JPG	wa040907rol2_NCP.tif	exact
wb051707rol84_CNP	wb051707rol84_CNP.jpg	wb051707rol84_CNP.tiff	exact
wb072507rab240_CNP	wb072507rab240_CNP.jpg	wb072507rab240_CNP.tiff	exact
wb090808rol482_CNP	wb090808rol482_CNP.jpg	wb090808rol482_CNP.tiff	exact
wb120208rol533_CNP	wb120208rol533_CNP.jpg	wb120208rol533_CNP.tiff	exact
we042108rab668_CNP	we042108rab668_CNP.jpg	we042108rab668_CNP.tiff	exact
wf042407rol61_CNP	wf042407rol61_CNP.jpg	wf042407rol61_CNP.tiff	exact
wj031909rab1009_CNP	wj031909rab1009_CNP.jpg	wj031909rab1009_CNP.tiff	exact
wl061108rab736_CNP	wl061108rab736_CNP.jpg	wl061108rab736_CNP.tiff	exact
wr030907rol17_CNP	wr030907rol17_CNP.jpg	wr030907rol17_CNP.tiff	exact
ww102207rol244_CNP	ww102207rol244_CNP.jpg	ww102207rol244_CNP.tiff	exact
yw101308rol505_CNP	yw101308rol505_CNP.jpg	yw101308rol505_CNP.tiff	exact
yw101308rol505_CP	yw101308rol505_CP.JPG	yw101308rol505_CP.tif	exact
yw101308rol505_NCP	yw101308rol505_NCP.JPG	yw101308rol505_NCP.tif	exact
DS_0120617	DS_0120617.jpg	DS_0120617mask.jpg	normalized
DS_0120629	DS_0120629.jpg	DS_0120629mask.jpg	normalized
DS_0120639	DS_0120639.jpg	DS_0120639mask.jpg	normalized
DS_0120703	DS_0120703.jpg	DS_0120703mask.jpg	normalized
DS_0120752	DS_0120752.jpg	DS_0120752mask.jpg	normalized
DS_0120809	DS_0120809.jpg	DS_0120809mask.jpg	normalized
DS_0120827	DS_0120827.jpg	DS_0120827mask.jpg	normalized
DS_0121015	DS_0121015.jpg	DS_0121015mask.jpg	normalized
DS_0121083	DS_0121083.jpg	DS_0121083mask.jpg	normalized
DS_0121194	DS_0121194.jpg	DS_0121194mask.jpg	normalized
DS_0121285	DS_0121285.jpg	DS_0121285mask.jpg	normalized
DS_0121337	DS_0121337.jpg	DS_0121337mask.jpg	normalized
DS_0121344	DS_0121344.jpg	DS_0121344mask.jpg	normalized
DS_0121345	DS_0121345.jpg	DS_0121345mask.jpg	normalized
DS_0121422	DS_0121422.jpg	DS_0121422mask.jpg	normalized
DS_0121811	DS_0121811.jpg	DS_0121811mask.jpg	normalized
DS_0121954	DS_0121954.jpg	DS_0121954mask.jpg	normalized
DS_0122153	DS_0122153.jpg	DS_0122153mask.jpg	normalized
DS_0122237	DS_0122237.jpg	DS_0122237mask.jpg	normalized
DS_0122338	DS_0122338.jpg	DS_0122338mask.jpg	normalized
DS_0122598	DS_0122598.jpg	DS_0122598mask.jpg	normalized
DS_0122653	DS_0122653.jpg	DS_0122653mask.jpg	normalized
DS_0122819	DS_0122819.jpg	DS_0122819mask.jpg	normalized
ISIC_0010193	ISIC_0010193.jpg	ISIC-0010193_ok.tiff	normalized
ISIC_0012294	ISIC_0012294_downsampled.jpg	ISIC_0012294_wvs.tiff	normalized
ISIC_0012329	ISIC_0012329_downsampled.jpg	ISIC_0012329_wvs.tiff	normalized
ISIC_0012705	ISIC_0012705_downsampled.jpg	ISIC_0012705_wvs.tiff	normalized
ISIC_0012792	ISIC_0012792_downsampled.jpg	ISIC_0012792_wvs.tiff	normalized
ISIC_0012959	ISIC_0012959_downsampled.jpg	ISIC_0012959_wvs.tiff	normalized
ISIC_0012967	ISIC_0012967_downsampled.jpg	ISIC-0012967-downsampled_ok.tiff	normalized
ISIC_0013680	ISIC_0013680_downsampled.jpg	ISIC_0013680_ok.tiff	normalized
ISIC_0014074	ISIC_0014074_downsampled.jpg	ISIC_0014074_wvs.tiff	normalized
ISIC_0014251	ISIC_0014251_downsampled.jpg	ISIC_0014251_wvs.tiff	normalized
ISIC_0014504	ISIC_0014504_downsampled.jpg	ISIC_0014504_wvs.tiff	normalized
ISIC_0014615	ISIC_0014615_downsampled.jpg	ISIC_0014615_wvs.tiff	normalized
ISIC_0024605	ISIC_0024605.jpg	ISIC-0024605_ok.tiff	normalized
ISIC_0024636	ISIC_0024636.jpg	ISIC_0024636_ok.tiff	normalized
ISIC_0024758	ISIC_0024758.jpg	ISIC_0024758_wvs.tiff	normalized
ISIC_0024760	ISIC_0024760.jpg	ISIC_0024760_wvs.tiff	normalized
ISIC_0024761	ISIC_0024761.jpg	ISIC_0024761_ok.tiff	normalized
ISIC_0024770	ISIC_0024770.jpg	ISIC_0024770_ok.tiff	normalized
ISIC_0024772	ISIC_0024772.jpg	ISIC_0024772_wvs.tiff	normalized
ISIC_0024773	ISIC_0024773.jpg	ISIC_0024773_wvs.tiff	normalized
ISIC_0024774	ISIC_0024774.jpg	ISIC_0024774_wvs.tiff	normalized
ISIC_0024782	ISIC_0024782.jpg	ISIC_0024782_wvs.tiff	normalized
ISIC_0024786	ISIC_0024786.jpg	ISIC_0024786_wvs.tiff	normalized
ISIC_0024814	ISIC_0024814.jpg	Copy of ISIC_0024814_ok.tiff	normalized
ISIC_0024839	ISIC_0024839.jpg	Copy of ISIC_0024839_ok.tiff	normalized
ISIC_0024851	ISIC_0024851.jpg	Copy of ISIC_0024851_ok.tiff	normalized
ISIC_0024871	ISIC_0024871.jpg	Copy of ISIC_0024871_ok.tiff	normalized
ISIC_0024877	ISIC_0024877.jpg	ISIC_0024877_wvs.tiff	normalized
ISIC_0024880	ISIC_0024880.jpg	Copy of ISIC_0024880_ok.tiff	normalized
ISIC_0024881	ISIC_0024881.jpg	ISIC_0024881_ok.tiff	normalized
ISIC_0024893	ISIC_0024893.jpg	ISIC_0024893_wvs.tiff	normalized
ISIC_0024909	ISIC_0024909.jpg	ISIC_0024909_ok.tiff	normalized
ISIC_0024910	ISIC_0024910.jpg	ISIC_0024910_ok.tiff	normalized
ISIC_0024947	ISIC_0024947.jpg	ISIC_0024947_ok.tiff	normalized
ISIC_0024970	ISIC_0024970.jpg	ISIC_0024970_ok.tiff	normalized
ISIC_0024971	ISIC_0024971.jpg	ISIC_0024971_wvs.tiff	normalized
ISIC_0024981	ISIC_0024981.jpg	ISIC_0024981_wvs.tiff	normalized
ISIC_0024982	ISIC_0024982.jpg	ISIC_0024982_wvs.tiff	normalized
ISIC_0025005	ISIC_0025005.jpg	ISIC_0025005_ok.tiff	normalized
ISIC_0025016	ISIC_0025016.jpg	ISIC_0025016_ok.tiff	normalized
ISIC_0025030	ISIC_0025030.jpg	ISIC_0025030_ok.tiff	normalized
ISIC_0025032	ISIC_0025032.jpg	ISIC_0025032_wvs.tiff	normalized
ISIC_0025038	ISIC_0025038.jpg	ISIC_0025038_wvs.tiff	normalized
ISIC_0025063	ISIC_0025063.jpg	ISIC_0025063_wvs.tiff	normalized
ISIC_0025066	ISIC_0025066.jpg	ISIC_0025066_ok.tiff	normalized
ISIC_0025068	ISIC_0025068.jpg	ISIC_0025068_wvs.tiff	normalized
ISIC_0025076	ISIC_0025076.jpg	ISIC_0025076_ok.tiff	normalized
ISIC_0025083	ISIC_0025083.jpg	ISIC_0025083_ok.tiff	normalized
ISIC_0025086	ISIC_0025086.jpg	ISIC_0025086_wvs.tiff	normalized
ISIC_0025099	ISIC_0025099.jpg	ISIC_0025099_wvs.tiff	normalized
ISIC_0025103	ISIC_0025103.jpg	ISIC_0025103_ok.tiff	normalized
ISIC_0025113	ISIC_0025113.jpg	ISIC_0025113_ok.tiff	normalized
ISIC_0025131	ISIC_0025131.jpg	ISIC_0025131_ok.tiff	normalized
ISIC_0025136	ISIC_0025136.jpg	ISIC_0025136_ok.tiff	normalized
ISIC_0025140	ISIC_0025140.jpg	ISIC_0025140_ok.tiff	normalized
ISIC_0025157	ISIC_0025157.jpg	ISIC_0025157_ok.tiff	normalized
ISIC_0025180	ISIC_0025180.jpg	ISIC_0025180_ok.tiff	normalized
ISIC_0025209	ISIC_0025209.jpg	ISIC_0025209_wvs.tiff	normalized
ISIC_0025222	ISIC_0025222.jpg	ISIC_0025222_ok.tiff	normalized
ISIC_0025275	ISIC_0025275.jpg	ISIC_0025275_ok.tiff	normalized
ISIC_0025286	ISIC_0025286.jpg	ISIC_0025286_ok.tiff	normalized
ISIC_0025292	ISIC_0025292.jpg	ISIC_0025292_ok.tiff	normalized
ISIC_0025326	ISIC_0025326.jpg	ISIC_0025326_ok.tiff	normalized
ISIC_0025330	ISIC_0025330.jpg	ISIC_0025330_ok.tiff	normalized
ISIC_0025337	ISIC_0025337.jpg	ISIC_0025337_ok.tiff	normalized
ISIC_0025339	ISIC_0025339.jpg	ISIC_0025339_wvs.tiff	normalized
ISIC_0025374	ISIC_0025374.jpg	ISIC_0025374_ok.tiff	normalized
ISIC_0025376	ISIC_0025376.jpg	ISIC_0025376_wvs.tiff	normalized
ISIC_0025388	ISIC_0025388.jpg	ISIC_0025388_wvs.tiff	normalized
ISIC_0025389	ISIC_0025389.jpg	ISIC_0025389_wvs.tiff	normalized
ISIC_0025392	ISIC_0025392.jpg	ISIC_0025392_wvs.tiff	normalized
ISIC_0025419	ISIC_0025419.jpg	ISIC_0025419_wvs.tiff	normalized
ISIC_0025434	ISIC_0025434.jpg	ISIC_0025434_wvs.tiff	normalized
ISIC_0025510	ISIC_0025510.jpg	ISIC_0025510_V_ahf_ok.tif	normalized
ISIC_0025529	ISIC_0025529.jpg	ISIC_0025529_V_ahf_ok.tif	normalized
ISIC_0025548	ISIC_0025548.jpg	ISIC_0025548_V_ahf_ok.tif	normalized
ISIC_0025554	ISIC_0025554.jpg	ISIC_0025554_V_ahf_wvs.tiff	normalized
ISIC_0025575	ISIC_0025575.jpg	ISIC_0025575_V_ahf_wvs.tiff	normalized
ISIC_0025627	ISIC_0025627.jpg	ISIC_0025627_V_ahf_ok.tif	normalized
ISIC_0025656	ISIC_0025656.jpg	ISIC_0025656_V_ahf_ok.tif	normalized
ISIC_0025659	ISIC_0025659.jpg	ISIC_0025659_V_ahf_ok.tif	normalized
ISIC_0025693	ISIC_0025693.jpg	ISIC_0025693_V_ahf_ok.tif	normalized
ISIC_0025703	ISIC_0025703.jpg	ISIC_0025703_V_ahf_wvs.tiff	normalized
ISIC_0025710	ISIC_0025710.jpg	ISIC_0025710_V_ahf_ok.tif	normalized
ISIC_0025716	ISIC_0025716.jpg	ISIC_0025716_V_ahf_ok.tif	normalized
ISIC_0025719	ISIC_0025719.jpg	ISIC_0025719_V_ahf_ok.tif	normalized
ISIC_0025743	ISIC_0025743.jpg	ISIC_0025743_V_ahf_ok.tif	normalized
ISIC_0025753	ISIC_0025753.jpg	ISIC_0025753_V_ahf_wvs.tiff	normalized
ISIC_0025767	ISIC_0025767.jpg	ISIC_0025767_V_ahf_ok.tif	normalized
ISIC_0025781	ISIC_0025781.jpg	ISIC_0025781_V_ahf_ok.tif	normalized
ISIC_0025805	ISIC_0025805.jpg	ISIC_0025805_V_ahf_ok.tif	normalized
ISIC_0025830	ISIC_0025830.jpg	ISIC_0025830_V_ahf_wvs.tiff	normalized
